annual_mean_temp_c,annual_total_precip_mm,NDVI,NDSI,PET_mean,soil_moisture_mean,lc_cropland_pct,lc_grassland_pct,lc_barren_pct,farm_income_usd,agri_employment_share,crop_water_intensity_m3_per_usd,population_rural_thousand,rural_share,ag_production_share,grain_production_kt,water_governance_index,water_tariff_index,wua_coverage,sdg_642_water_stress_pct,water_use_efficiency_usd_m3,uz_env_code_2021,country_code,country,province,year
0.0068277620730512615,0.002258905718970641,-0.002157004684963449,0.0004981011529246157,-0.0017513791162445743,-0.0011773860481088276,0.004417595483930804,0.006260741106588091,-0.0013140812178472133,-0.003657156703674367,-0.008633907512058402,0.007061163273766943,-0.00173275486416708,0.0006731889639241284,0.0011136530102405723,-0.000588328820414976,0.02674699552798462,0.007546130814454885,0.01904013159892652,0.011003366054243569,0.00426515437370692,0.001629273039812762,0.002738480032677165,Uzbekistan,Andijan,2017
0.0066565960725663165,0.0004585135836320021,-0.0015373422774062953,0.00028591095704967525,-0.001341425428083879,-0.001138305183331188,0.004537998211618956,0.006056156450511691,-0.0012338802959561,-0.00432876196023966,-0.011073912876201575,0.00745680861561314,-0.00189610595023476,0.0005176580966432881,0.000896534239608975,-0.00017920335439481507,0.02418351745463624,0.004652107048495191,0.01596827483104366,0.011118504493544278,0.0010125162236556487,0.0016650915415907027,0.002630292503473673,Uzbekistan,Andijan,2018
0.006202712647711948,-0.00019261605657014576,-0.001986326351841498,-0.0010108337794433385,-0.001348177601956708,-0.0012485652488204713,0.004081156475383108,0.005802236008494814,-0.0015512547327516178,-0.0037465978745442434,-0.013196851030048086,0.007572613916583776,-0.0018237908923126997,0.00101851625201916,0.0011014384468536868,-0.0010918700017383412,0.021167695582248857,-0.002808697422220353,0.010616304396910378,0.010202992025785677,-0.0029947877985309315,0.0016104902594655706,0.0021894324435117827,Uzbekistan,Andijan,2019
0.006196884033259106,-0.0006875637849654336,-0.0014407604093762188,-0.000936803015889117,-0.0019349125969258753,-0.0009289977442371224,0.004204276757875849,0.006150472647442259,-0.0013745740429184417,-0.0028983489057183955,-0.009836248047182002,-0.0006425412917410516,-0.0017203050377726612,0.001276817069765442,0.0010849737223392027,-0.0008826424511275164,0.022508893396629953,-0.002631968864215268,0.004806127524205242,0.010842078004857786,-0.003290641850470609,0.0013630282853047417,0.0022555935907490375,Uzbekistan,Andijan,2020
0.005780072413142612,0.0015735218492185505,-0.00041866293274171057,-0.00029739067318319595,-0.00224505470964114,-0.0001219020368307835,0.005048531097692331,0.0054454297451438346,-0.0012021659397041004,-0.0026643394703278413,-0.010677619317636512,-0.016330564314140462,-0.0015613391419170735,0.0020085022288305146,0.0006513564359504564,0.0005436212399439899,-0.02657861826001605,-0.0032068676125024944,-0.01618602493204012,-4.607250164050391e-05,-0.004595962901977656,-0.0024496356033169094,0.0017754949379345365,Uzbekistan,Andijan,2021
0.004131300396524523,0.0020560660368985012,-0.000604188604745126,1.8102460620162398e-06,-0.0026115720780237224,-0.00022891098690258914,0.00497302988702065,0.005404310513343373,-0.0011429683681014745,-0.002632577111034947,-0.01226566014545865,-0.015566741325148941,-0.002011091843028199,0.0006030738487240066,0.0007451109208980033,-0.0001465841589541525,-0.026945491894588742,-0.0034593832156550558,-0.023997998695387355,-0.0005812254748999902,-0.004599778680268849,-0.0024573333091951087,0.0015814813340417427,Uzbekistan,Andijan,2022
0.0047753845025756475,0.0019179874071888169,-0.0008166062518953261,-2.8499872624429637e-05,-0.0017758101535229375,-0.00019703149152405883,0.004694321334780493,0.0051750545429118285,-0.0012901113008727527,-0.0008016034287996852,-0.014528131221504651,-0.013641010263571727,-0.002353836756713843,0.00037208456074886196,0.0005595721428558913,-0.0008304629371592914,-0.026406983173877643,-0.0035410350217901306,-0.024388128696756266,-0.0005189530241337342,-0.004834324477596319,-0.0026653257842662987,0.0013204454812555826,Uzbekistan,Andijan,2023
0.003908529561405957,0.001157320662138322,-0.001024147656640155,-5.6770782060537403e-05,-0.002092279449053618,-0.00020990134842877267,0.004670768273983975,0.00515901480303553,-0.001255455907580125,-0.0007737607343815167,-0.014631625327040494,-0.013825314350934429,-0.00234907041970908,0.0003497677812993447,0.0004465999534152578,-0.0007631738734270539,-0.026458885214157162,-0.0033926901871854788,-0.024545969710963234,-0.0006614554525268401,-0.004810153779901467,-0.002634480225088858,0.0013239111249998478,Uzbekistan,Andijan,2024
0.006215493593791636,0.0026116030580914658,0.0012411439989274645,0.0003882642225644631,0.0011891652963404613,0.0007185826175128661,0.004419993466705443,0.006519114348184881,-0.0016531431993357286,-0.0011009704612621398,-0.013437670375976417,-0.013529104459108193,-0.001635294788279653,0.0005454953357366357,0.0002100981005614336,-0.0006061027768728613,0.033306697412001776,0.008168322240498798,0.02241878225558676,0.012503956284655065,0.004648322058847937,0.0020702694432813157,0.0026335716616051295,Uzbekistan,Fergana,2016
0.006537552094498654,0.0021678196690545306,-0.001839223385322274,0.0006010090270979178,0.0010731214331306518,-0.0006941474463391131,0.0037734982576422592,0.005976302844612772,-0.0020381170029218753,-0.004347217880259688,-0.014463700418607792,0.0073374304353814096,-0.002958466524561255,-0.00039657346431543327,-0.00012116437762638128,-0.0011109283868431363,0.025730856020580995,0.007266471276441948,0.015777898243910654,0.011094612679665411,0.004274071098426321,0.0019061911343247772,0.0025205448370876305,Uzbekistan,Fergana,2017
0.006256049525401511,0.0003712519610765063,-0.0018815969100341929,0.0003714550178581684,0.0007672626561305005,-0.0009562000418834992,0.0038911468802630186,0.005780088694228369,-0.0020863831543324676,-0.005883122400081282,-0.01640309713597178,0.007133738956071605,-0.002945141579504172,-0.0003553597796654108,0.0006360160892481191,-0.0009052333224804954,0.022312585615315145,0.004631971620577881,0.011150174981770457,0.010654568355560747,0.0004729137293881019,0.001669625479491638,0.0021206564571776276,Uzbekistan,Fergana,2018
0.0057906098544242566,-8.295638243703072e-05,-0.0019981647371066567,-0.0010066957729060932,0.000811130014635713,-0.0011644940223840261,0.0034909976997624724,0.005456060167581725,-0.0023566820147816,-0.005335646276820037,-0.019243009691864904,0.007212053828446645,-0.0025749401115710427,-0.000248195661839123,-0.00053753540832755,-0.0020045587164489666,0.019750812402426685,-0.003048276574290241,0.003376807385493655,0.009657913539449276,-0.0030646498833758595,0.0016809458156965492,0.0017792601510734588,Uzbekistan,Fergana,2019
0.006097751782809384,-0.0003329970416566478,-0.0011667425115015379,-0.000769578579568427,0.0009525724774002852,-0.0006776935066887135,0.0037938174100643225,0.005757742478997666,-0.0019876428836623737,-0.00415529081008425,-0.013793616028069989,-0.000518898844325989,-0.0018824036819835059,0.00046038696421620717,-0.0003926828884434978,-0.0016011834467382173,0.020864633267050976,-0.003020957101974979,-0.016917981607901436,0.010785863886824799,-0.0028560834275907962,0.0015582567659154203,0.0023770282999888547,Uzbekistan,Fergana,2020
0.005574670904678202,0.0017124608629546043,-0.0005600002260753858,-0.0001440070166956827,0.0012344535517191308,-0.0003459075293578539,0.004515346681120811,0.005183707739655605,-0.0017556725383364564,-0.002227436735851183,-0.01535063592100246,-0.01679261570305139,-0.002543159837106276,0.001560491194227767,2.8309985995283284e-05,-0.000523648303704638,-0.026268915931305228,-0.0029548086302195326,-0.023364002362218035,-0.00016114850242983353,-0.004788539105586892,-0.0026372842549797983,0.0017040161690317012,Uzbekistan,Fergana,2021
0.004095692043523147,0.002032919990118162,-0.0009448296601245643,-0.0002231835441496747,-0.002176789771978365,-0.00019098815448792864,0.004370835863049276,0.005091440268749828,-0.001702287205869235,-0.0028995312861029,-0.01602244994510861,-0.015907699408155687,-0.002606052994642477,0.0015204272150471107,6.698623847504182e-05,-0.0006102065264215986,-0.027081357770942387,-0.0036893429773461584,-0.024791371359906986,-0.0005158381334817067,-0.004898819327970014,-0.002787128668660798,0.001448137178585004,Uzbekistan,Fergana,2022
0.004377454482758606,0.0018449408480124751,-0.001256743523017173,-0.00014689357176326896,-0.0014309519077135824,-0.000330352583783779,0.004120607695764891,0.0048447226794319405,-0.0018524984332487714,-0.0028201861313872033,-0.018937171905032534,-0.014115884197816456,-0.0026361246572109897,0.0010623965286347965,0.0002890878109148024,-0.001573565341674691,-0.025880031373243646,-0.003517174566254585,-0.024629650912142687,-0.00046033131787656255,-0.004995111204251194,-0.0027909430636394116,0.0011224738963131488,Uzbekistan,Fergana,2023
0.003614591100084834,0.001094908988206544,-0.0015563272196879058,-0.00012223883031617063,-0.002305970518711556,-0.00034313396508556384,0.004246857680597745,0.004801981942595481,-0.0018480268396951582,-0.0027428551141651224,-0.018348617073192033,-0.014392903330633066,-0.0023898203747502863,0.0006873371597475916,0.00036358524071309543,-0.001225625552316444,-0.02594607569890008,-0.003361758756421037,-0.02490696898612727,-0.0007254897963353775,-0.004897307241019578,-0.002797900421562276,0.0011269852080136537,Uzbekistan,Fergana,2024
0.006172768645201508,0.0026981976831975153,5.214097388584721e-05,0.00028065548934692793,0.0015091810451714693,-0.00011358998361033531,0.004264724286443986,0.006113734718143304,-0.002206997423333957,-0.001890465630536836,-0.019609068221103396,-0.013901729354470123,-0.0011706887735858495,0.00011141823362387274,-0.0007329528498855794,0.000334517615400267,0.032593140627501044,0.008212427902496704,0.02238649935771475,0.012388907640913644,0.0038604414220065257,0.0019925683596769815,0.0023525942729371876,Uzbekistan,Namangan,2016
0.006512147956115592,0.0022155241256780734,-0.0018005331918017045,0.00041487014410816547,0.0013973117094085818,-0.0006033147549428178,0.003702255463276449,0.0058257890268270645,-0.0025929363643653427,-0.004176601583358499,-0.02055658553891432,0.007043823933374652,-0.008111043414259124,-0.0015996970824035202,-0.0006774058497621552,-0.0016524336099338784,0.025753725666545494,0.007017431760804201,0.018929158194642505,0.010559704008847502,0.003382285255603263,0.0017354638261362623,0.002383018740003147,Uzbekistan,Namangan,2017
0.005854398403692194,0.00041624856085704454,0.000682908555160921,0.0005567857587283738,0.0011364137666208438,-0.0010577669539756664,0.003506589843589649,0.0054229587568953444,-0.0026130435003689913,-0.005900034352183707,-0.019916275442512357,0.007046429837189157,-0.002483213770185449,-0.001524702863358183,-0.0007614687400788768,-0.0012319572268518913,0.022881096321667824,0.004599519140084942,0.016798278494454318,0.010446828577716952,-2.5136213181772814e-05,0.0018146390342739893,0.0021260355843008174,Uzbekistan,Namangan,2018
0.005820874826176783,-0.00017158189080142765,-0.002103778479754632,-0.0010052308060028298,0.0013493035059916306,-0.0009156873572721644,0.003260645076735889,0.0052668504766409585,-0.0029407949584148965,-0.005881117260840961,-0.019914194898264098,0.007086277238924949,-0.002318238439140673,-0.0010690005378806236,-0.000804981756970158,-0.00173787966110953,0.019963395388398725,-0.0029596088210500342,0.011473765014583338,0.009635618233587866,-0.00347555827591924,0.001693427000861211,0.0017659073250211581,Uzbekistan,Namangan,2019
0.006298469927658762,-0.0007651499669411807,-0.002128924934562078,-0.0010363764495576815,0.0014709349515000952,-0.0010014950003273831,0.0034284330211355554,0.005417876745032926,-0.0025114540765372234,-0.004571371615009313,-0.019115211833369353,-0.0007911857043845006,-0.001953467889767934,-0.0005443754487393203,-0.0008370029322251298,-0.0010132444067114067,0.020837846194219075,-0.002718277680823826,0.00552110487904651,0.010687503427060905,-0.003958891685920242,0.00151928088353276,0.0018152240287256306,Uzbekistan,Namangan,2020
0.005543982564952551,0.0015116482016303036,-0.001484453717387113,-0.00044067424411907397,0.002129244827636994,-0.0003278280440980199,0.003966170062545945,0.004430905609041092,-0.0024696966192743726,-0.0025029781115193757,-0.01948299935064027,-0.016092416266666666,-0.0019494508246932806,0.00042831179468947824,-0.0005967391358789161,0.00016624707585269173,-0.026086425874889956,-0.0032622827694257896,-0.014556895589596962,-0.0004345951144491439,-0.005375104062877242,-0.002744805024253089,0.0015612812045921122,Uzbekistan,Namangan,2021
0.003999966215481029,0.0020404056894290853,-0.0012028284904082778,-0.00013612452372871838,-0.0016447405508408573,-0.00033293915646597747,0.0037596765948243096,0.004495048827338754,-0.002389302500670508,-0.0029893201739983805,-0.019545971259917416,-0.015507521700753797,-0.0023089307791801825,9.815724884648785e-05,-0.0007068260097433429,-0.0003080973003056919,-0.02704982323789691,-0.004199242607226348,-0.02253466199923745,-0.0005919995560828013,-0.0051186418847819605,-0.00291584039937218,0.001321968086267508,Uzbekistan,Namangan,2022
0.004541175244097135,0.001772949452560726,-0.0005523807066150431,-0.00025037046881563603,0.0012099495795424905,-0.00017338572469079958,0.003632804805940461,0.0043342966961346045,-0.002532715374033265,-0.0030741962915132124,-0.020123704414085643,-0.014436594288185795,-0.0027373278381657325,-0.0002948821394942765,-0.000664436120967751,-0.0017428301300147734,-0.026771805375959575,-0.003742431156716182,-0.025106194672516607,-0.0006522578897425461,-0.005439987186494607,-0.003016903903644264,0.0011219820646799772,Uzbekistan,Namangan,2023
0.0037943437177609496,0.000991713206398569,-0.0005000427280400938,9.078455562628923e-05,-0.0020369700197056507,-0.00022050544517407693,0.0036001042156336214,0.0040620518105011424,-0.0024893315851193466,-0.0031478745241152327,-0.01940165878446845,-0.014582184492394155,-0.0025114950180955943,-0.0004265765931916947,-0.0006379556633789317,-0.0015206101596221505,-0.02658494196746661,-0.0037720928260146698,-0.025495021424115336,-0.0008879420121936185,-0.005162387772098451,-0.0030368366223355184,0.0011847330831813202,Uzbekistan,Namangan,2024
